units_sold,discount_applied,revenue,clicks,impressions,conversion_rate,category,region,ad_ctr,ad_cpc,ad_spend,transaction_date_update,roi
126,0.29,105.42,6,68,0.09,Clothing,Asia,0.1115,0.85,94.78,Mar-2024,11.225997045790253
147,0.22,34.65,34,444,0.08,Electronics,Europe,0.1374,1.02,140.15,Jul-2024,-75.27648947556189
171,0.08,117.8,48,97,0.49,Toys,North America,0.194,0.67,129.98,Aug-2024,-9.37067241114017
113,0.11,334.71,6,125,0.05,Books,Asia,0.1973,1.18,232.81,Jun-2024,43.76959752587946
136,0.17,242.44,27,343,0.08,Clothing,Europe,0.0147,0.25,3.68,Jan-2024,6488.043478260869
131,0.22,933.36,36,265,0.14,Home Appliances,Europe,0.0413,0.62,25.61,Jun-2024,3544.5138617727453
137,0.06,315.25,27,444,0.06,Clothing,Europe,0.0155,0.7,10.85,Mar-2024,2805.5299539170505
161,0.29,707.96,17,119,0.14,Clothing,North America,0.0568,0.32,18.18,Dec-2024,3794.1694169416946
118,0.12,480.55,16,476,0.03,Home Appliances,Asia,0.1674,1.52,254.45,Dec-2023,88.85832187070153
149,0.1,1795.14,3,424,0.01,Books,North America,0.0783,0.64,50.11,Feb-2024,3482.398722809819
135,0.29,125.51,19,15,1.27,Clothing,Europe,0.0786,0.79,62.09,Mar-2024,102.14205186020293
117,0.15,387.8,36,350,0.1,Home Appliances,Asia,0.1157,1.9,219.83,Jan-2024,76.40904335168084
132,0.15,794.31,7,243,0.03,Home Appliances,Europe,0.1722,0.61,105.04,Jun-2024,656.1976389946686
150,0.23,966.62,21,337,0.06,Electronics,Europe,0.167,1.23,205.41,Jan-2024,370.5807896402317
130,0.07,776.36,37,334,0.11,Home Appliances,Europe,0.084,1.89,158.76,Feb-2024,389.01486520534144
177,0.19,1039.8,41,380,0.11,Electronics,North America,0.1182,0.18,21.28,Jan-2024,4786.278195488721
170,0.23,910.58,28,374,0.07,Toys,North America,0.1464,1.13,165.43,Dec-2023,450.43220697576015
131,0.06,217.59,36,39,0.92,Toys,Asia,0.1592,0.57,90.74,Aug-2024,139.79501873484682
155,0.3,89.32,4,428,0.01,Home Appliances,North America,0.0693,0.86,59.6,May-2024,49.865771812080524
132,0.28,415.99,47,460,0.1,Home Appliances,Europe,0.0122,1.57,19.15,Mar-2024,2072.2715404699743
149,0.27,201.46,43,158,0.27,Books,North America,0.0872,0.58,50.58,Jul-2024,298.29972321075525
145,0.22,304.83,44,346,0.13,Toys,Europe,0.0355,0.11,3.9,Oct-2024,7716.153846153847
121,0.28,572.0,39,464,0.08,Home Appliances,Asia,0.038,1.05,39.9,Sep-2024,1333.5839598997495
124,0.02,295.23,4,494,0.01,Books,Europe,0.199,0.93,185.07,Oct-2024,59.52342356946022
130,0.16,49.31,37,29,1.28,Home Appliances,Europe,0.0561,0.42,23.56,Jun-2024,109.29541595925298
149,0.28,1065.4,26,321,0.08,Books,North America,0.1265,0.81,102.47,Dec-2024,939.7189421294039
168,0.05,260.07,21,484,0.04,Toys,North America,0.04,0.99,39.6,May-2024,556.7424242424242
137,0.26,143.0,22,474,0.05,Clothing,Europe,0.1917,1.75,335.48,Jul-2024,-57.37450816740194
135,0.0,992.84,8,358,0.02,Home Appliances,Europe,0.1824,0.32,58.37,Feb-2024,1600.942264862087
126,0.01,332.74,31,336,0.09,Books,Europe,0.1376,0.49,67.42,Apr-2024,393.53307623850486
149,0.18,817.79,33,109,0.3,Books,North America,0.0197,0.22,4.33,Dec-2024,18786.605080831407
117,0.11,1732.55,32,336,0.1,Books,Asia,0.114,1.15,131.1,Nov-2024,1221.5484363081619
182,0.17,1189.12,43,267,0.16,Electronics,North America,0.1572,1.59,249.95,Feb-2024,375.7431486297259
171,0.25,585.27,26,388,0.07,Toys,North America,0.143,1.21,173.03,Jul-2024,238.24770271051264
145,0.03,457.32,22,485,0.05,Toys,Europe,0.0817,1.21,98.86,Aug-2024,362.5935666599231
165,0.21,332.61,18,201,0.09,Clothing,North America,0.1638,0.25,40.95,Dec-2023,712.2344322344322
137,0.14,166.15,36,326,0.11,Clothing,Europe,0.0135,1.0,13.5,Mar-2024,1130.7407407407409
127,0.14,1045.78,44,320,0.14,Books,Europe,0.1799,1.12,201.49,Jan-2024,419.02327658940885
182,0.2,210.22,44,252,0.17,Electronics,North America,0.1351,0.18,24.32,Jan-2024,764.391447368421
165,0.27,612.22,21,481,0.04,Clothing,North America,0.0158,1.26,19.91,Jul-2024,2974.9372174786545
148,0.19,113.36,38,234,0.16,Toys,Europe,0.1321,0.71,93.79,Jul-2024,20.86576394071862
135,0.02,1285.51,9,58,0.16,Home Appliances,Europe,0.0665,0.96,63.84,Mar-2024,1913.6434837092731
139,0.14,568.84,36,145,0.25,Electronics,Asia,0.1239,1.48,183.37,Oct-2024,210.2143207722092
115,0.1,82.79,34,79,0.43,Books,Asia,0.0538,1.25,67.25,Nov-2024,23.107806691449824
180,0.04,252.92,10,218,0.05,Electronics,North America,0.1636,1.64,268.3,Apr-2024,-5.732389116660464
135,0.23,1236.07,31,41,0.76,Toys,Asia,0.0219,0.2,4.38,Jun-2024,28120.776255707762
165,0.14,27.09,21,408,0.05,Clothing,North America,0.0318,0.26,8.27,May-2024,227.56952841596134
159,0.13,110.53,29,117,0.25,Home Appliances,North America,0.1662,1.14,189.47,Jul-2024,-41.66358790309811
157,0.14,957.59,13,280,0.05,Electronics,Europe,0.1241,1.2,148.92,Mar-2024,543.0230996508193
141,0.26,330.34,32,131,0.24,Electronics,Asia,0.0973,1.42,138.17,Jul-2024,139.0822899326916
141,0.2,666.41,23,161,0.14,Electronics,Asia,0.1708,0.85,145.18,Dec-2023,359.02328144372507
117,0.02,237.38,38,130,0.29,Books,Asia,0.1942,1.18,229.16,Sep-2024,3.5870134403909923
182,0.17,328.85,1,55,0.02,Electronics,North America,0.1733,0.17,29.46,Jul-2024,1016.2593346911067
153,0.11,933.25,33,413,0.08,Books,North America,0.0606,0.65,39.39,May-2024,2269.256156384869
142,0.18,1335.39,20,33,0.61,Electronics,Asia,0.0914,1.38,126.13,Oct-2024,958.740981526996
134,0.13,39.6,5,382,0.01,Toys,Asia,0.0109,1.81,19.73,Dec-2023,100.70957932083122
121,0.02,351.68,2,262,0.01,Home Appliances,Asia,0.0422,1.67,70.47,Oct-2024,399.049240811693
167,0.06,117.56,21,351,0.06,Clothing,North America,0.0859,1.0,85.9,Dec-2023,36.8568102444703
154,0.0,488.07,15,489,0.03,Electronics,Europe,0.0716,0.85,60.86,May-2024,701.9553072625697
155,0.16,265.93,42,148,0.28,Electronics,Europe,0.1172,1.17,137.12,Sep-2024,93.93961493582263
128,0.09,316.89,19,437,0.04,Clothing,Asia,0.1009,1.18,119.06,Mar-2024,166.1599193683857
130,0.25,1110.17,7,31,0.23,Books,Europe,0.0377,1.84,69.37,Jan-2024,1500.3603863341502
122,0.15,289.47,6,291,0.02,Home Appliances,Asia,0.1151,0.63,72.51,Nov-2024,299.21390153082336
129,0.23,614.63,22,352,0.06,Books,Europe,0.0777,1.98,153.85,Oct-2024,299.4995125121872
153,0.29,282.05,36,369,0.1,Books,North America,0.0289,0.73,21.1,Jun-2024,1236.7298578199052
123,0.0,736.38,35,220,0.16,Home Appliances,Asia,0.189,1.73,326.97,Mar-2024,125.2133223231489
162,0.23,715.31,18,494,0.04,Home Appliances,North America,0.1651,1.02,168.4,Mar-2024,324.76840855106883
182,0.24,337.55,38,341,0.11,Electronics,North America,0.0678,0.5,33.9,Apr-2024,895.722713864307
155,0.03,417.64,38,39,0.97,Electronics,Europe,0.1919,1.9,364.61,May-2024,14.544307616357196
122,0.23,205.44,32,358,0.09,Home Appliances,Asia,0.0753,0.54,40.66,Jul-2024,405.2631578947369
123,0.17,293.19,19,484,0.04,Home Appliances,Asia,0.1003,0.62,62.19,Aug-2024,371.44235407621807
145,0.11,1774.87,23,28,0.82,Clothing,Europe,0.106,0.94,99.64,Oct-2024,1681.2826174227216
130,0.13,425.87,14,373,0.04,Books,Europe,0.1331,1.7,226.27,Oct-2024,88.21319662350288
153,0.27,506.56,6,55,0.11,Books,North America,0.1885,1.38,260.13,Jun-2024,94.73340252950449
151,0.13,1512.16,9,411,0.02,Toys,Europe,0.128,0.81,103.68,Dec-2024,1358.4876543209878
132,0.13,1016.09,12,71,0.17,Books,Europe,0.1661,0.32,53.15,Jun-2024,1811.7403574788336
120,0.09,1659.29,36,91,0.4,Books,Asia,0.029,0.79,22.91,Oct-2024,7142.6451331296375
142,0.03,72.01,11,262,0.04,Clothing,Europe,0.1178,1.59,187.3,Dec-2023,-61.553657234383344
141,0.1,182.72,43,416,0.1,Electronics,Asia,0.1437,0.7,100.59,Sep-2024,81.64827517645888
146,0.27,1279.02,12,258,0.05,Clothing,Europe,0.0943,0.17,16.03,Sep-2024,7878.914535246412
129,0.24,161.56,8,417,0.02,Clothing,Asia,0.0252,1.54,38.81,Oct-2024,316.28446276732797
157,0.03,1797.99,35,389,0.09,Books,North America,0.1438,1.31,188.38,Dec-2023,854.4484552500267
171,0.22,1147.63,39,178,0.22,Clothing,North America,0.0531,0.95,50.44,Aug-2024,2175.2379064234738
142,0.17,334.58,47,242,0.19,Clothing,Europe,0.1448,1.82,263.54,Mar-2024,26.956059801168685
168,0.26,54.19,14,289,0.05,Clothing,North America,0.1138,0.2,22.76,Aug-2024,138.09314586994725
119,0.17,748.26,1,249,0.0,Books,Asia,0.0718,0.61,43.8,Oct-2024,1608.356164383562
161,0.23,81.97,44,13,3.38,Home Appliances,North America,0.0697,0.9,62.73,Jan-2024,30.671130240714177
188,0.26,609.35,38,408,0.09,Electronics,North America,0.0198,1.36,26.93,Aug-2024,2162.718158187895
166,0.14,457.38,31,117,0.26,Home Appliances,North America,0.1451,0.2,29.02,Jul-2024,1476.0854583046175
121,0.14,1224.73,30,103,0.29,Books,Asia,0.1896,0.27,51.19,Jan-2024,2292.5180699355346
134,0.26,453.83,1,439,0.0,Clothing,Asia,0.1445,1.71,247.09,May-2024,83.66991784370067
121,0.08,1046.01,22,349,0.06,Books,Asia,0.0584,0.29,16.94,Feb-2024,6074.793388429751
185,0.28,139.92,2,180,0.01,Electronics,North America,0.1856,0.55,102.08,Oct-2024,37.06896551724137
159,0.22,651.39,33,204,0.16,Electronics,Europe,0.0977,1.78,173.91,Dec-2023,274.5558047265827
132,0.21,722.57,17,288,0.06,Books,Europe,0.1297,1.82,236.05,Sep-2024,206.108875238297
156,0.13,220.14,39,489,0.08,Books,North America,0.018,1.5,27.0,Oct-2024,715.3333333333333
187,0.15,624.85,32,36,0.89,Electronics,North America,0.1563,0.37,57.83,Feb-2024,980.4945530001729
122,0.09,1664.64,38,287,0.13,Books,Asia,0.0887,0.74,65.64,Nov-2024,2436.014625228519
188,0.25,322.92,35,150,0.23,Electronics,North America,0.0591,1.71,101.06,Feb-2024,219.53295072234317
183,0.27,85.03,17,120,0.14,Toys,North America,0.046,1.64,75.44,Oct-2024,12.71208907741252
147,0.02,581.12,43,407,0.11,Clothing,Europe,0.1678,1.93,323.85,Aug-2024,79.4410992743554
154,0.13,83.55,25,267,0.09,Toys,Europe,0.1588,1.17,185.8,Jun-2024,-55.03229278794402
158,0.02,136.05,0,415,0.0,Electronics,Europe,0.069,1.49,102.81,May-2024,32.331485264079376
121,0.25,372.51,32,243,0.13,Books,Asia,0.0143,0.62,8.87,Nov-2024,4099.661781285231
138,0.18,137.77,12,344,0.03,Home Appliances,Europe,0.1431,0.92,131.65,May-2024,4.6486897075579225
171,0.09,331.82,43,49,0.88,Clothing,North America,0.0677,0.32,21.66,Nov-2024,1431.9482917820867
190,0.02,608.52,46,447,0.1,Electronics,North America,0.0553,0.76,42.03,Feb-2024,1347.8229835831548
121,0.29,84.36,13,267,0.05,Books,Asia,0.1363,0.5,68.15,Nov-2024,23.78576669112251
145,0.04,389.83,14,52,0.27,Electronics,Asia,0.035,1.09,38.15,Jun-2024,921.8348623853211
135,0.01,1445.41,0,492,0.0,Books,Europe,0.0109,0.51,5.56,Oct-2024,25896.582733812953
141,0.15,776.12,48,87,0.55,Toys,Asia,0.0131,1.07,14.02,Jul-2024,5435.805991440799
169,0.04,1044.33,32,437,0.07,Home Appliances,North America,0.0601,1.59,95.56,May-2024,992.8526580159062
134,0.24,319.79,41,23,1.78,Books,Europe,0.1088,0.8,87.04,Dec-2023,267.40579044117646
141,0.13,335.78,21,121,0.17,Toys,Asia,0.1688,1.95,329.16,Apr-2024,2.0111799732652655
123,0.1,956.58,5,240,0.02,Books,Asia,0.0981,1.92,188.35,Jul-2024,407.87363950092913
191,0.25,485.44,17,360,0.05,Electronics,North America,0.1028,1.8,185.04,Nov-2024,162.34327712926935
157,0.21,187.13,40,278,0.14,Books,North America,0.1405,0.58,81.49,Apr-2024,129.63553810283472
190,0.12,339.13,11,295,0.04,Electronics,North America,0.0315,0.15,4.72,Dec-2023,7084.957627118643
154,0.28,187.59,33,444,0.07,Toys,Europe,0.1185,1.21,143.38,May-2024,30.834147021899856
190,0.17,610.15,31,151,0.21,Electronics,North America,0.1132,1.73,195.84,Jul-2024,211.5553513071895
191,0.05,851.12,8,221,0.04,Electronics,North America,0.0188,0.31,5.83,Dec-2023,14498.970840480273
147,0.18,51.76,42,488,0.09,Electronics,Asia,0.1618,1.03,166.65,Apr-2024,-68.94089408940894
188,0.16,181.31,16,299,0.05,Electronics,North America,0.1068,1.84,196.51,May-2024,-7.734975319322166
130,0.22,1407.9,36,196,0.18,Home Appliances,Asia,0.1971,1.31,258.2,Sep-2024,445.2749806351666
166,0.01,882.74,11,451,0.02,Home Appliances,North America,0.0921,0.92,84.73,Dec-2023,941.8269798182461
147,0.21,58.65,8,222,0.04,Clothing,Europe,0.0356,0.67,23.85,Nov-2024,145.91194968553458
133,0.06,372.6,30,67,0.45,Books,Europe,0.1215,0.85,103.28,Jan-2024,260.76684740511234
128,0.06,357.52,8,190,0.04,Home Appliances,Asia,0.1532,1.59,243.59,Mar-2024,46.77121392503796
169,0.19,341.39,13,46,0.28,Home Appliances,North America,0.0307,0.91,27.94,Jul-2024,1121.8682891911237
136,0.02,1227.07,32,283,0.11,Books,Europe,0.0359,0.95,34.1,Sep-2024,3498.4457478005866
178,0.02,826.14,1,452,0.0,Clothing,North America,0.0521,1.51,78.67,Feb-2024,950.1334689208085
162,0.24,224.23,37,450,0.08,Electronics,Europe,0.0137,0.13,1.78,Nov-2024,12497.191011235955
143,0.21,1493.45,26,419,0.06,Toys,Asia,0.1468,1.92,281.86,May-2024,429.85524728588666
170,0.09,1516.82,6,485,0.01,Home Appliances,North America,0.0273,1.18,32.21,Oct-2024,4609.158646383111
131,0.24,963.16,39,358,0.11,Home Appliances,Asia,0.1473,1.7,250.41,May-2024,284.63320154945893
136,0.17,194.0,10,482,0.02,Clothing,Asia,0.029,1.16,33.64,Jan-2024,476.69441141498214
147,0.27,352.11,9,335,0.03,Electronics,Asia,0.0661,1.68,111.05,Oct-2024,217.0733903647006
143,0.03,1301.79,41,268,0.15,Home Appliances,Europe,0.126,1.6,201.6,Dec-2024,545.7291666666667
135,0.02,328.22,1,306,0.0,Books,Europe,0.1026,1.27,130.3,Aug-2024,151.8956254796623
135,0.14,333.17,5,247,0.02,Books,Europe,0.0155,1.92,29.76,May-2024,1019.5228494623656
138,0.12,937.87,36,414,0.09,Clothing,Asia,0.1487,1.75,260.22,May-2024,260.4142648528168
143,0.02,477.34,8,234,0.03,Toys,Asia,0.1961,0.63,123.54,May-2024,286.38497652582157
135,0.06,191.82,31,151,0.21,Books,Europe,0.1607,1.43,229.8,Oct-2024,-16.527415143603143
151,0.22,819.3,46,242,0.19,Clothing,Europe,0.1061,0.62,65.78,Nov-2024,1145.5153542110063
195,0.24,790.27,40,221,0.18,Electronics,North America,0.1484,0.17,25.23,Sep-2024,3032.2631787554496
124,0.27,665.54,22,392,0.06,Books,Asia,0.1025,1.29,132.23,Apr-2024,403.31997277471066
135,0.24,108.03,13,473,0.03,Clothing,Asia,0.051,0.33,16.83,Feb-2024,541.8894830659538
143,0.01,419.72,18,497,0.04,Home Appliances,Europe,0.1418,0.75,106.35,Sep-2024,294.6591443347438
144,0.24,433.06,0,178,0.0,Toys,Asia,0.1797,1.0,179.7,Oct-2024,140.99053978853647
169,0.24,375.52,36,233,0.15,Home Appliances,North America,0.1074,0.85,91.29,Sep-2024,311.34844999452287
152,0.25,433.56,40,381,0.1,Electronics,Asia,0.1191,1.04,123.86,Dec-2023,250.0403681575973
185,0.12,72.02,28,231,0.12,Toys,North America,0.1395,1.42,198.09,Jun-2024,-63.64278863143016
148,0.04,98.15,42,210,0.2,Electronics,Asia,0.1442,0.39,56.24,Aug-2024,74.51991465149361
195,0.08,183.04,34,121,0.28,Electronics,North America,0.105,1.82,191.1,Mar-2024,-4.217687074829933
152,0.3,446.42,3,317,0.01,Clothing,Europe,0.0335,0.71,23.78,Dec-2023,1777.291841883936
142,0.29,129.16,39,288,0.14,Toys,Asia,0.0468,0.89,41.65,Mar-2024,210.1080432172869
124,0.04,185.93,2,422,0.0,Books,Asia,0.1103,1.45,159.94,Jul-2024,16.249843691384275
151,0.29,367.94,27,204,0.13,Electronics,Asia,0.047,1.95,91.65,Oct-2024,301.4620840152754
150,0.2,264.06,6,225,0.03,Clothing,Europe,0.1599,0.83,132.72,Jun-2024,98.96021699819168
196,0.29,321.4,2,363,0.01,Electronics,North America,0.1201,0.25,30.02,Jul-2024,970.6195869420386
169,0.04,453.17,47,224,0.21,Home Appliances,North America,0.1693,0.32,54.18,Oct-2024,736.4156515319306
181,0.18,679.22,14,274,0.05,Clothing,North America,0.188,1.51,283.88,Jan-2024,139.26306890235313
146,0.29,837.94,14,57,0.25,Home Appliances,Europe,0.122,1.62,197.64,Feb-2024,323.972879983809
166,0.14,305.86,31,338,0.09,Electronics,Europe,0.1525,1.46,222.65,Aug-2024,37.3725578261846
130,0.17,404.38,6,130,0.05,Home Appliances,Asia,0.085,1.86,158.1,Feb-2024,155.77482605945605
138,0.12,427.76,33,143,0.23,Clothing,Asia,0.0539,1.61,86.78,Sep-2024,392.9246370131367
167,0.05,1543.07,42,143,0.29,Electronics,Europe,0.1244,0.98,121.91,Jan-2024,1165.7452218849971
186,0.04,633.62,47,285,0.16,Toys,North America,0.1777,0.55,97.74,Jun-2024,548.2709228565582
140,0.03,443.13,19,344,0.06,Clothing,Asia,0.161,1.47,236.67,Mar-2024,87.23539105083027
147,0.29,777.48,0,212,0.0,Toys,Asia,0.1239,0.51,63.19,Aug-2024,1130.3845545181198
181,0.2,108.62,37,456,0.08,Clothing,North America,0.1705,0.93,158.56,Sep-2024,-31.495963673057513
166,0.02,63.58,11,387,0.03,Electronics,Europe,0.1894,0.59,111.75,Aug-2024,-43.10514541387025
189,0.08,643.69,12,109,0.11,Toys,North America,0.059,1.71,100.89,Aug-2024,538.0116959064328
128,0.15,566.58,21,421,0.05,Books,Asia,0.1169,0.98,114.56,Nov-2024,394.570530726257
147,0.18,1606.77,9,112,0.08,Home Appliances,Europe,0.1091,1.17,127.65,Aug-2024,1158.7309048178613
183,0.21,117.3,49,291,0.17,Clothing,North America,0.1025,1.33,136.32,Dec-2023,-13.95246478873239
139,0.01,1236.47,23,449,0.05,Books,Europe,0.0719,1.81,130.14,Jun-2024,850.1075764561243
153,0.04,57.75,24,282,0.09,Electronics,Asia,0.0732,1.79,131.03,Dec-2023,-55.926123788445395
166,0.09,325.93,48,49,0.98,Electronics,Europe,0.0384,1.3,49.92,Jan-2024,552.9046474358973
170,0.24,994.44,33,66,0.5,Electronics,Europe,0.139,1.96,272.44,Apr-2024,265.0124798120687
199,0.28,558.14,9,19,0.47,Electronics,North America,0.1282,0.62,79.48,Jun-2024,602.2395571212883
189,0.21,155.85,36,498,0.07,Toys,North America,0.0619,1.42,87.9,Jul-2024,77.30375426621158
146,0.15,246.55,31,430,0.07,Home Appliances,Europe,0.1123,1.7,190.91,Dec-2023,29.14462312084229
183,0.23,896.46,11,167,0.07,Clothing,North America,0.1432,0.95,136.04,Jan-2024,558.967950602764
153,0.14,627.18,8,295,0.03,Clothing,Europe,0.104,0.74,76.96,Oct-2024,714.9428274428274
153,0.07,232.52,32,237,0.14,Clothing,Europe,0.0753,1.78,134.03,Oct-2024,73.48354845930017
140,0.23,897.71,2,309,0.01,Clothing,Asia,0.028,0.99,27.72,Nov-2024,3138.4920634920636
138,0.19,160.89,24,200,0.12,Books,Europe,0.0822,1.55,127.41,Sep-2024,26.277372262773714
129,0.11,270.63,38,72,0.53,Books,Asia,0.0543,1.14,61.9,Dec-2023,337.20516962843294
154,0.15,804.86,49,446,0.11,Clothing,Europe,0.1043,0.77,80.31,Nov-2024,902.1915079068608
167,0.09,915.81,18,253,0.07,Books,North America,0.061,1.73,105.53,Oct-2024,767.8195773713636
185,0.2,365.47,13,222,0.06,Clothing,North America,0.1001,1.41,141.14,Jan-2024,158.9414765481083
140,0.08,714.14,47,63,0.75,Clothing,Asia,0.17,1.43,243.1,Sep-2024,193.7638831756479
129,0.28,62.88,43,70,0.61,Books,Asia,0.0501,1.28,64.13,Jan-2024,-1.9491657570559693
194,0.03,1195.66,12,151,0.08,Toys,North America,0.0724,0.3,21.72,Jun-2024,5404.8802946593005
170,0.06,649.73,21,381,0.06,Electronics,Europe,0.1015,1.92,194.88,Apr-2024,233.40004105090313
157,0.26,940.57,9,142,0.06,Clothing,Europe,0.0488,1.11,54.17,Oct-2024,1636.3300719955696
152,0.11,153.74,26,281,0.09,Electronics,Asia,0.0406,1.68,68.21,Sep-2024,125.3921712358892
141,0.21,121.75,17,263,0.06,Books,Europe,0.1519,0.51,77.47,Mar-2024,57.15760939718601
135,0.07,447.85,34,321,0.11,Home Appliances,Asia,0.0104,1.32,13.73,Jun-2024,3161.835396941005
183,0.06,52.72,41,203,0.2,Clothing,North America,0.07,0.84,58.8,Dec-2023,-10.340136054421766
170,0.16,335.64,39,435,0.09,Electronics,Europe,0.0505,1.66,83.83,Apr-2024,300.3817249194799
199,0.08,204.64,29,19,1.53,Electronics,North America,0.0362,0.2,7.24,Aug-2024,2726.5193370165744
161,0.14,696.93,5,296,0.02,Toys,Europe,0.138,1.21,166.98,Jun-2024,317.37333812432627
156,0.15,493.88,45,33,1.36,Electronics,Asia,0.1057,1.48,156.44,Mar-2024,215.6993096394784
149,0.24,304.85,10,331,0.03,Toys,Asia,0.1352,0.46,62.19,May-2024,390.19134909149386
140,0.11,33.66,35,99,0.35,Books,Europe,0.0804,0.66,53.06,Aug-2024,-36.56238220882021
177,0.16,248.98,34,301,0.11,Home Appliances,North America,0.1209,0.36,43.52,Sep-2024,472.1047794117646
176,0.28,18.68,41,345,0.12,Home Appliances,North America,0.184,1.19,218.96,Feb-2024,-91.46876141761052
174,0.0,171.23,36,368,0.1,Home Appliances,North America,0.1897,0.44,83.47,Oct-2024,105.13957110339042
158,0.29,711.56,32,366,0.09,Clothing,Europe,0.1327,0.64,84.93,Nov-2024,737.819380666431
143,0.04,90.49,13,151,0.09,Clothing,Asia,0.1932,0.5,96.6,Jul-2024,-6.325051759834369
143,0.29,223.14,24,473,0.05,Books,Europe,0.1288,1.67,215.1,Oct-2024,3.737796373779634
183,0.08,55.89,30,222,0.14,Clothing,North America,0.0711,1.93,137.22,Oct-2024,-59.26978574551814
184,0.05,659.53,43,420,0.1,Clothing,North America,0.0524,1.55,81.22,Dec-2024,712.0290568825411
143,0.08,80.34,40,39,1.03,Books,Europe,0.0799,1.79,143.02,Jul-2024,-43.8260383163194
204,0.26,896.52,39,381,0.1,Electronics,North America,0.0148,1.56,23.09,May-2024,3782.7197921178
195,0.17,1207.65,47,283,0.17,Toys,North America,0.1654,0.14,23.16,Dec-2023,5114.378238341969
135,0.19,324.19,48,239,0.2,Home Appliances,Asia,0.0469,1.72,80.67,May-2024,301.87182347836864
177,0.01,339.19,12,29,0.41,Home Appliances,North America,0.0362,1.57,56.83,Oct-2024,496.8502551469295
129,0.19,143.28,39,129,0.3,Books,Asia,0.1722,0.47,80.93,Jul-2024,77.04188805140242
180,0.16,828.27,34,437,0.08,Home Appliances,North America,0.1891,1.29,243.94,May-2024,239.53841108469294
195,0.2,118.78,26,306,0.08,Toys,North America,0.0252,1.54,38.81,Jun-2024,206.05514042772478
151,0.16,243.23,31,148,0.21,Toys,Asia,0.1666,0.46,76.64,Jan-2024,217.36691022964507
188,0.21,258.84,4,241,0.02,Clothing,North America,0.1842,1.36,250.51,Dec-2024,3.3252165582212223
145,0.22,455.05,49,433,0.11,Clothing,Asia,0.1835,1.06,194.51,Dec-2023,133.9468407793944
156,0.16,99.7,26,488,0.05,Clothing,Europe,0.1399,1.16,162.28,Mar-2024,-38.562977569632736
143,0.12,615.17,26,410,0.06,Books,Europe,0.0512,1.98,101.38,Jul-2024,506.7962122706648
145,0.08,215.03,34,428,0.08,Clothing,Asia,0.1396,1.62,226.15,May-2024,-4.917090426707939
157,0.09,442.26,32,69,0.46,Electronics,Asia,0.0536,1.54,82.54,Feb-2024,435.81293918100306
151,0.13,297.94,13,403,0.03,Home Appliances,Europe,0.138,1.01,139.38,Mar-2024,113.76094131152246
151,0.26,448.93,30,462,0.06,Home Appliances,Europe,0.1922,1.97,378.63,Aug-2024,18.566938700050184
144,0.08,861.75,48,321,0.15,Clothing,Asia,0.1323,0.94,124.36,Feb-2024,592.9478932132519
202,0.03,99.17,41,327,0.13,Electronics,North America,0.1908,0.63,120.2,Feb-2024,-17.495840266222963
132,0.2,894.84,49,212,0.23,Books,Asia,0.1381,1.57,216.82,Jan-2024,312.71100451987826
143,0.28,347.36,28,383,0.07,Clothing,Asia,0.0166,1.86,30.88,Nov-2024,1024.8704663212436
